id;fechaActualizacion;nombre;email;telefono;web;direccion;codigo_postal;localidad;pais;latitud;longitud;categoria;subcategoria;imagen
67786;2023-03-28;Hostal Adis Madrid;hadismadrid@gmail.com;(+34) 910006473;https://www.esmadrid.com/alojamientos/hostal-adis-madrid;La puebla, 14-1º;28004;;Spain;40.4222066;-3.7030833;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/5vDMMKdMCVP_o2igVtan_XhzanzZbOKBnbYnTdqlqpA/mtime:1679995649/sites/default/files/recursosturisticos/alojamientos/hostal_adis_madrid.png
67240;2023-03-28;"Pensi&oacute;n Numancia";info@pensionnumancia.es;(+34)  91 448 20 74;https://www.esmadrid.com/alojamientos/pension-numancia;Fernández de los Ríos, 3º-4º I;28015;;Spain;40.4349407;-3.7052092;Pensiones;1 estrella;https://estaticos.esmadrid.com/cdn/farfuture/aiV7-Qb3gsuztPscW_VT1uxPD1F1LdoAmPDQz_PYWpc/mtime:1532517031/sites/default/files/recursosturisticos/alojamientos/pensicon_numancia_2_.jpg
67829;2023-03-30;Angelines;info@hostalangelines.com;(+34) 91 543 56 40;https://www.esmadrid.com/alojamientos/angelines;Hilarión Eslava, 12-bajo;28015;;Spain;40.433372;-3.7168131;Pensiones;1 estrella;https://estaticos.esmadrid.com/cdn/farfuture/feORvOJ-TjpiJQ4nFVqn9tuEpzvW7fnWmIMk-q9qqwY/mtime:1532519126/sites/default/files/recursosturisticos/alojamientos/angelines_.jpg
67720;2023-03-28;Hostal Fuencarral Adeco;pensionadeco@hotmail.com;(+34) 915 31 73 89;https://www.esmadrid.com/alojamientos/hostal-fuencarral-adeco;Fuencarral, 27-2º;28004;;Spain;40.4217945;-3.701032;Pensiones;1 estrella;https://estaticos.esmadrid.com/cdn/farfuture/lE_NE-FthtbywIrvq3gASQL_pAinKWpFpvoxbu3tlEM/mtime:1680007199/sites/default/files/recursosturisticos/alojamientos/fuencarral_adeco_0.png
67828;2023-03-30;Alaska;hostalalaska@hotmail.com;(+34) 91 524 92 08;https://www.esmadrid.com/alojamientos/alaska;Espoz y Mina, 7-4º dch;28012;;Spain;40.4158952;-3.702363;Hostales;1 estrella;https://estaticos.esmadrid.com/cdn/farfuture/UfY09jfUAqsCqSyFAT4xTcK2AuFTrL09FKnmPAQBECg/mtime:1532519581/sites/default/files/recursosturisticos/alojamientos/hostal_alaska_.jpg
67239;2023-03-21;Ilunion Hotels Atrium;reservasatrium@ilunionhotels.com ;(+34) 91 398 38 70;https://www.esmadrid.com/alojamientos/ilunion-hotels-atrium;Emilio Vargas, 3 y 5;28043;;Spain;40.4475674;-3.6552612;Hoteles;4 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/XtS2MvNRfhuSnI27OUeIBKF8WeZIjQd7Ue3W1tlUmjw/mtime:1679403075/sites/default/files/recursosturisticos/alojamientos/ilunion_atrium_0.png
67716;2023-03-15;NH Las Tablas;nhlastablas@nh-hotels.com;(+34) 91 718 69 99 ;https://www.esmadrid.com/alojamientos/nh-las-tablas;Burgos, 131;28050;;Spain;40.4984272;-3.6648217;Hoteles;4 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/9pqK_p6gn6W2agVVBE5oAjWgAKmES85-M48R-IjZWH0/mtime:1678881622/sites/default/files/recursosturisticos/alojamientos/nh_las_tablas_room_standard_bed_1.jpg
67827;2023-03-15;Los Coronales;reservas@hostalcoronales.com;(+34) 91 748 15 45 ;https://www.esmadrid.com/alojamientos/los-coronales;Briones, 38;28042;;Spain;40.466579;-3.5901167;Hostales;3 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/m_MgcFi-_OdL6JMbhe63lDKA_g8M9HO9f7tdFJKvDso/mtime:1532937145/sites/default/files/recursosturisticos/alojamientos/los_coronales__0.jpg
67718;2023-03-15;Apartamentos Madrid;info@apartamentosmadrid.com;(+34) 914 20 09 28;https://www.esmadrid.com/alojamientos/apartamentos-madrid;Atocha, 19-1 izq;28012;;Spain;40.408979;-3.691728;Apartahoteles;1 llave;https://estaticos.esmadrid.com/cdn/farfuture/2S0SkeMtoE8TuZ-HigclDVKkBg8t1HKHopq9F_qGaa4/mtime:1678887334/sites/default/files/recursosturisticos/alojamientos/apartamentos_madrid_1.png
67717;2023-03-15;Compostela Suites;reservas@compostelasuites.com;(+34) 91 748 00 90 ;https://www.esmadrid.com/alojamientos/compostela-suites;Zambrana, 4;28022;;Spain;40.4476712;-3.5803041;Apartahoteles;3 llaves;https://estaticos.esmadrid.com/cdn/farfuture/EmVvsw5RL6nORTlENXNfEnkgdGiaybWVoy7A2Yxm8-E/mtime:1678885823/sites/default/files/recursosturisticos/alojamientos/compostela_suites_1.png
67715;2024-05-06;Rosewood Villa Magna;villamagna@rosewoodhotels.com;(+34) 91 587 12 34;https://www.esmadrid.com/alojamientos/rosewood-villa-magna;Castellana, 22;28046;;Spain;40.4299515;-3.6881525;Hoteles;5 estrellas Gran Lujo;https://estaticos.esmadrid.com/cdn/farfuture/LA87vK3babU4Fcy4b-nQVb5Ix3dliiRnI5iP_XuYR9M/mtime:1710332828/sites/default/files/recursosturisticos/alojamientos/rosewood_villamagna_7.png
67826;2024-04-17;"Hotel Eco V&iacute;a Lusitana";ecovialusitana@ecohoteles.com;(+34) 91 511 03 80;https://www.esmadrid.com/alojamientos/hotel-eco-via-lusitana;Secoya, 2;28044;;Spain;40.3726052;-3.7422791;Hoteles;3 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/SLEBNAQhCtJllZYpTUF2aSxU2vPQ9N1t3UxWh5kM2I8/mtime:1524832474/sites/default/files/recursosturisticos/alojamientos/HotelEco_1395050675.449.jpg
67825;2024-02-27;Eurostars Madrid Tower;reservations@eurostarsmadridtower.com;(+34) 91 334 27 00 ;https://www.esmadrid.com/alojamientos/eurostars-madrid-tower;de la Castellana, 259 B;28046;;Spain;40.476741677704;-3.687930107117;Hoteles;5 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/8wc4-Oy2VxvVBoo1fDsuplZiaXqSNRFqkkZAviXTiV4/mtime:1524832474/sites/default/files/recursosturisticos/alojamientos/eurostars8.jpg
67714;2023-03-22;Petit Palace Plaza Mayor;plazamayor@petitpalace.com;(+34)   91 800 49 94;https://www.esmadrid.com/alojamientos/petit-palace-plaza-mayor;Mayor, 46;28013;;Spain;40.4159857;-3.7090799;Hoteles;4 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/SSkD_dmusA4ah76NgQHGUfkuc2QyQKSQinX5n72sLxo/mtime:1678960574/sites/default/files/recursosturisticos/alojamientos/petit-palace-plaza-mayor-_1.png
67238;2023-03-15;"Hostal Hispano-Gran V&iacute;a";info@hostalhispano.com;+34 915 218 780;https://www.esmadrid.com/alojamientos/hostal-hispano-gran;Hortaleza, 38;28004;;Spain;40.421948;-3.6998037;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/TmdfPlRcoUyLVlVGMJUnBAIIQjVQXEso8xGaS69b7Pw/mtime:1678891956/sites/default/files/recursosturisticos/alojamientos/hostal_hispano_gran_via_1.png
67713;2023-03-16;Hotel Julia;madrid@hoteljulia.es;(+34) 91 440 12 17 ;https://www.esmadrid.com/alojamientos/hotel-julia;Julián Camarillo, 9;28037;;Spain;40.4342;-3.63272;Hoteles;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/ss56DoTgZoVjf2CP13lQaIHD8RSLZ07QjAp3jcKAkBY/mtime:1678964111/sites/default/files/recursosturisticos/alojamientos/hotel_julia_3.png
67824;2024-09-30;Hilton Madrid Airport;info.madridairport@hilton.com;(+34) 91 153 40 00  ;https://www.esmadrid.com/alojamientos/hilton-madrid-airport;de la Hispanidad, 2-4;28042;;Spain;40.452180440898;-3.585748672485;Hoteles;4 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/UIq9aDV_j5GyxurpX85MDsWY3LEIvmWKrCP5PjmH0_U/mtime:1727697773/sites/default/files/recursosturisticos/alojamientos/hilton_madrid_airport_2_2.png
67822;2023-06-30;Maydrit Airport;reservasmaydrit@h-santos.es;(+34) 91 196 92 00;https://www.esmadrid.com/alojamientos/maydrit-airport;Piragua, 1;28042;;Spain;40.4514;-3.593112;Hoteles;4 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/_etdvRe39F1d3pA1ypzqmiAUE7v42SilKl3W7ldWgtI/mtime:1688119813/sites/default/files/recursosturisticos/alojamientos/maydrit_airport.png
67237;2023-03-16;"Limehome Ram&oacute;n de la Cruz 41";;(+34)  911 23 33 37;https://www.esmadrid.com/alojamientos/apartamentos-ramon-de-la-cruz;Ramón de la Cruz, 41;28001;;Spain;40.428963;-3.680408;Apartahoteles;1 llave;https://estaticos.esmadrid.com/cdn/farfuture/BAhTO2xWaNj-1Qi_0xbBK7ABfvccewF2wQEx9UXvPKs/mtime:1678967416/sites/default/files/recursosturisticos/alojamientos/limehome_ramon_de_la_cruz_1.png
67782;2023-07-03;"Ibis Madrid Calle Alcal&aacute;";H3312@ACCOR.COM;(+34) 91 375 90 43 ;https://www.esmadrid.com/alojamientos/ibis-madrid-alcala-hotel;Valentín Beato, 20;28037;;Spain;40.4393942;-3.6264506;Hoteles;1 estrella;https://estaticos.esmadrid.com/cdn/farfuture/KnKw_L3Dk-RjmzL-EUZZllbHt2BIGRZpcDkNZiDjexs/mtime:1532942968/sites/default/files/recursosturisticos/alojamientos/ibis_madrid_3_.jpg
67783;2023-03-07;"B&amp;B Hotel Madrid Aeropuerto T1-T2-T3";hotel.madridairportt1t2t3@hotelbb.com;(+34) 91 748 16 57;https://www.esmadrid.com/alojamientos/bb-hotel-madrid-aeropuerto-t1-t2-t3;Lola Flores, 2;28022;;Spain;40.4476821;-3.5488583;Hoteles;3 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/7F_MnB7MRebMFBpJE5kc4iH11gpu4qqOfSSEHQhdZp4/mtime:1678195187/sites/default/files/recursosturisticos/alojamientos/bb_hotel_madrid_aeropuerto_t1-t2-t3.png
67781;2023-03-16;"Eco Alcal&aacute; Suites";alcalasuites@ecohoteles.com;(+34) 91 440 10 54;https://www.esmadrid.com/alojamientos/eco-alcala-suites;Santa Leonor, 24;28037;;Spain;40.437748;-3.631643;Hoteles;4 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/Xz1UqG7FSMWmcyXOhPznEUPJHWnKU60161YVv6RaQ94/mtime:1524832472/sites/default/files/recursosturisticos/alojamientos/1363294982_3062010115514_adj.jpg
67780;2024-11-05;"Suites Viena Plaza de Espa&ntilde;a";reservas@suitesviena.es;(+34) 91 758 36 05 ;https://www.esmadrid.com/alojamientos/suites-viena-plaza-espana;Juan Álvarez Mendizábal, 17;28008;;Spain;40.42483;-3.714895;Hoteles;3 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/9vwNgKj-fTA90i98Wd8O2j_gi4ELTXNySdiX-EwQpn8/mtime:1678973393/sites/default/files/recursosturisticos/alojamientos/suites_viena_plaza_de_espana.png
67712;2024-07-12;"Adri&aacute; Santa Ana";info@hostaladriasantaana.com;(+34) 91 521 13 39;https://www.esmadrid.com/alojamientos/adria-santa-ana;Nuñez del Arce, 15, 3º;28012;;Spain;40.4151746;-3.7012781;Hostales;3 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/3d4Nboi8Kab-75gvx3camAwomniKzF0_fALk9KiRnbg/mtime:1670239788/sites/default/files/recursosturisticos/alojamientos/hostal-adria-staana-11.jpg
67226;2023-03-17;Armesto;reservas@hostalarmesto.com;(+34) 91 429 90 31;https://www.esmadrid.com/alojamientos/armesto;San Agustín, 6, 1º D;28014;;Spain;40.414906;-3.696927;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/xp5G6MQyijQ30qd8kMnVzzlUCP6lPsoLlcF_pEueDJA/mtime:1679044971/sites/default/files/recursosturisticos/alojamientos/hostal_armesto.png
67777;2023-03-07;Occidental Castellana Norte;castellananorte@occidentalhotels.com ;(+34) 91 383 09 50;https://www.esmadrid.com/alojamientos/occidental-castellana-norte;Manoteras, 20;28050;;Spain;40.4884151;-3.6687308;Hoteles;4 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/Q5kb6GqCxM8Qs1HJOcWbYL_xQJ3fTgCsHmtwo2pZb6o/mtime:1678196734/sites/default/files/recursosturisticos/alojamientos/occidental_castellana_norte.png
67821;2023-03-17;Hostal La Fontana ;info@hostallafontana.com;(+34) 91 521 84 49 ;https://www.esmadrid.com/alojamientos/hostal-la-fontana;de Valverde , 6, 1º;28004;;Spain;40.420834;-3.702205;Hostales;2 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/FoITVEsxew2WBdihZ0WwGTrKnZhDCVwUEZkvWC57bIY/mtime:1679047156/sites/default/files/recursosturisticos/alojamientos/hostal_la_fontana_2.png
67710;2023-03-17;Pizarro;informacion@hostalpizarro.eu;(+34) 91 531 91 58;https://www.esmadrid.com/alojamientos/pizarro;Pizarro, 14;28004;;Spain;40.42313;-3.705918;Hostales;3 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/5KuWCt8O0SE5W0fjO3_d__KsQVtI_9UbpHE9KpaPa0M/mtime:1679050554/sites/default/files/recursosturisticos/alojamientos/hostal_pizarro_4.png
67709;2024-06-06;"Room Mate &Oacute;scar ";oscar@room-matehotels.com;(+34) 91 701 11 73;https://www.esmadrid.com/alojamientos/room-mate-oscar;Pedro Zerolo , 12;28004;;Spain;40.4206586;-3.6991975;Hoteles;3 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/fRYI3M4oy7L_yR2kEGawovyJYEAtAJFFzrHa9e8pATg/mtime:1717677762/sites/default/files/recursosturisticos/alojamientos/room_mate_oscar_terraza_3.jpg
67814;2023-03-17;Apartamentos Juan Bravo;juanbravo@apartamentos-jb.com;(+34) 91 402 98 00;https://www.esmadrid.com/alojamientos/apartamentos-juan-bravo;Juan Bravo, 58;28006;;Spain;40.4322116;-3.6742632;Apartahoteles;1 llave;https://estaticos.esmadrid.com/cdn/farfuture/W0N6MrgOTHL17nr0GnooiQxL8AFhPPkwdkGXiEq2okA/mtime:1532951217/sites/default/files/recursosturisticos/alojamientos/apartamentos_juan_bravo_.jpg
67235;2023-03-17;Hostal MuchoMadrid;reservas@muchomadrid.com;(+34) 91 559 23 50 ;https://www.esmadrid.com/alojamientos/hostal-mucho-madrid;Gran Vía 59, 7ºdr;28013;;Spain;40.42225;-3.709113;Albergues;;https://estaticos.esmadrid.com/cdn/farfuture/9yQ3BFGul8rZkYbkHPufMAh9ocSI1Pe4JXRmttR_olQ/mtime:1679056320/sites/default/files/recursosturisticos/alojamientos/hostal_mucho_madrid.png
67231;2023-03-17;Cats Chill Out Hostel;info@madhostel.com ;(+34) 91 506 48 40;https://www.esmadrid.com/alojamientos/cats-chill-out-hostel;De la Cabeza, 24;28012;;Spain;40.411934;-3.702172;Albergues;;https://estaticos.esmadrid.com/cdn/farfuture/9BFUzfah7e4GPVkjZlhk3kzkjG2tNoxA4Lnbj3BxKyk/mtime:1532949984/sites/default/files/recursosturisticos/alojamientos/cats_chill_out_hostel_2_.jpg
67232;2023-03-17;"San Ferm&iacute;n";albergue@san-fermin.org;(+34) 91 792 08 97 ;https://www.esmadrid.com/alojamientos/san-fermin;de los Fueros, 36;28041;;Spain;40.37039;-3.688983;Albergues;;https://estaticos.esmadrid.com/cdn/farfuture/HmjcIbUmk4waWyu77oXQUFj0wW_gqBL4-ra-AY0xepU/mtime:1679058207/sites/default/files/recursosturisticos/alojamientos/albergue_juvenil_san_fermin.png
67775;2023-06-27;Cats Hostel Madrid Sol;madridsol@catshostels.com;(+34) 91 369 28 07;https://www.esmadrid.com/alojamientos/cats-hostel-madrid-sol;de los Cañizares, 6;28012;;Spain;40.413143;-3.701653;Albergues;;https://estaticos.esmadrid.com/cdn/farfuture/pcvJyXSJJO1OGxfX2EKBbAm7AKvoBE4Jz_WwMQhCnOU/mtime:1562933506/sites/default/files/recursosturisticos/alojamientos/nueva2.jpg
67228;2023-03-22;Sonder Santa Ana;inquiries@sonder.com;+34 618 56 78 74;https://www.esmadrid.com/alojamientos/sonder-santa-ana;Príncipe, 11;28012;;Spain;40.415874;-3.700367;Apartahoteles;2 llaves;https://estaticos.esmadrid.com/cdn/farfuture/iDTIh0vhioUeaNshXIwvrQO5hK06x2MlzFYClsEIwOA/mtime:1678458427/sites/default/files/recursosturisticos/alojamientos/sonder_santa_ana.png
67707;2023-10-25;"VP El Madro&ntilde;o";md@vphoteles.com;(+34) 91 562 52 92 ;https://www.esmadrid.com/alojamientos/vp-madrono;del General Díaz Porlier, 101;28006;;Spain;40.435055;-3.67641;Hoteles;3 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/_OSiWPW7NqfD452xaDR_Dq7WmUES5uY5Hlas1PDS6A8/mtime:1698230379/sites/default/files/recursosturisticos/alojamientos/vp_madrono_6.png
67212;2024-02-29;"Residencia U. Nuestra Se&ntilde;ora del Rosario"; resimadrid@gmail.com;(+34) 91 435 60 13 ;https://www.esmadrid.com/alojamientos/residencia-u-nuestra-senora-del-rosario;Don ramón de la Cruz, 4;28001;;Spain;40.429317;-3.6868313;Residencias universitarias;;https://estaticos.esmadrid.com/cdn/farfuture/Qta3CrYSBnmZRzC0-FsgHFj4qj5bEo9pkopE2rwS1So/mtime:1709204282/sites/default/files/recursosturisticos/alojamientos/residencia_universitaria_rosario.png
67230;2023-03-13;Aparthotel Serrano Recoletos;info@apart-hotelserranorecoletos.com;(+34) 91 431 91 00;https://www.esmadrid.com/alojamientos/aparthotel-serrano-recoletos;Villanueva , 2;28001;;Spain;40.42306;-3.690676;Apartahoteles;2 llaves;https://estaticos.esmadrid.com/cdn/farfuture/HtqdduZ1VTxUB9Cck0s6qJvOAvNDvYbHCI-oZM_Hy1M/mtime:1678717471/sites/default/files/recursosturisticos/alojamientos/aparthotel_serrano.png
67229;2023-03-10;Apartamentos Olano;info@apartamentosolano.es;(+34) 91 519 15 20;https://www.esmadrid.com/alojamientos/apartamentos-olano;Ros de Olano, 2;28002;;Spain;40.445118;-3.67257;Apartahoteles;1 llave;https://estaticos.esmadrid.com/cdn/farfuture/F_fpb4P1-hpqKWHBOpOyW7Ych1V9f7zwa6sOMwKNKfo/mtime:1524832474/sites/default/files/recursosturisticos/alojamientos/ol_1429785552.425.jpg
67227;2023-03-10;Apartamentos Goya 75;info@apartamentosgoya75.com;(+34) 91 435 63 46;https://www.esmadrid.com/alojamientos/apartamentos-goya-75;General Pardiñas, 13;28001;;Spain;40.42516;-3.678654;Apartahoteles;3 llaves;https://estaticos.esmadrid.com/cdn/farfuture/7eWMjpRMNa6H6AJ1fxsOeb8qeqKfGpXitHWqYIYCJlA/mtime:1678455089/sites/default/files/recursosturisticos/alojamientos/apartementos_goya.png
67224;2024-09-10;The Pavilions Madrid;Info.madrid@pavilionshotels.com;(+34) 91 310 75 00;https://www.esmadrid.com/alojamientos/pavilions-madrid;Amador de los Ríos, 3;28010;;Spain;40.427079362067;-3.691411614418;Hoteles;4 estrellas;https://estaticos.esmadrid.com/cdn/farfuture/gS6e3-RuLKJ7SuDtrlegWiDOogjCB6sLX_sX2pcB0fE/mtime:1527686491/sites/default/files/recursosturisticos/alojamientos/pavilion_1.jpg
67223;2023-03-09;"Residencia U. Instituci&oacute;n del Divino Maestro";solicitudes@instituciondeldivinomaestro.es ;(+34)  91 531 08 98;https://www.esmadrid.com/alojamientos/residencia-u-institucion-del-divino-maestro;San Vicente Ferrer, 82;28015;;Spain;40.42623;-3.708466;Residencias universitarias;;https://estaticos.esmadrid.com/cdn/farfuture/l2tj0Ma_jSnDh3rttq_iyqeL4IDTbMfWgb7n4F-MgBw/mtime:1678370719/sites/default/files/recursosturisticos/alojamientos/residencia_universitaria_indima.png
67222;2023-03-09;"Residencias de Postgraduados P&iacute;o XI y Le&oacute;n XIII"; info@fpablovi.org;(+34) 915 141 700;https://www.esmadrid.com/alojamientos/residencia-de-postgraduados-pio-xi-y-leon-xiii;Juan XXIII, 3;28040;;Spain;40.444874;-3.719954;Residencias universitarias;;https://estaticos.esmadrid.com/cdn/farfuture/eGuCaPfcClbUsn08tZxzLYmxJwekIk3ZwKlp2DhNTkA/mtime:1678373937/sites/default/files/recursosturisticos/alojamientos/residencias_de_postgraduados_pio_xi.png
67220;2023-03-10;Stylish city aparhotel;alejandro_groizard@yahoo.com ;(+34) 634259009 ;https://www.esmadrid.com/alojamientos/stylish-city-aparhotel;Luis Cabrera, 37;28002;;Spain;40.44314;-3.674407;Apartahoteles;3 llaves;https://estaticos.esmadrid.com/cdn/farfuture/_Uu9WXuag-rrYGfX-XEREEq61lgKJBnWUQY2H139RxA/mtime:1678452485/sites/default/files/recursosturisticos/alojamientos/stylish-city-apartamentos_1.png
67219;2023-03-10;Residencia Universitaria Augustinus-Nebrija;residencias@nebrija.es;(+34) 91 452 11 50;https://www.esmadrid.com/alojamientos/residencia-universitaria-augustinus-nebrija;Cea Bermúdez, 59;28003;;Spain;40.439056;-3.715409;Residencias universitarias;;https://estaticos.esmadrid.com/cdn/farfuture/e4T1EBoNuY4lqogcKZwqecnAfJ3hBL0kYyXr8OlN-DA/mtime:1524834484/sites/default/files/10.jpg
67213;2023-03-14;"Residencia U. Siervas del Sagrado Coraz&oacute;n";BASIBEA@HOTMAIL.COM;(+34) 91 766 46 89;https://www.esmadrid.com/alojamientos/residencia-u-siervas-del-sagrado-corazon;Cardenal Marcelo Spínola, 40;28016;;Spain;40.46811;-3.670696;Residencias universitarias;;https://estaticos.esmadrid.com/cdn/farfuture/4ysXFTt3MbCS9aGlTdTXNl5uEJ2Sno4e9VE2SeX-AkU/mtime:1678795488/sites/default/files/recursosturisticos/alojamientos/residencia-de-estudiantes-sagrado-corazn-baner-2.png
67214;2023-03-10;Residencia Universitaria Virgen de las Nieves;residenciavirgennieves@gmail.com;(+34) 91 559 99 52;https://www.esmadrid.com/alojamientos/residencia-universitaria-virgen-de-las-nieves;Bravo Murillo, 297, portal 2, escalera b, piso 2.;28020;;Spain;40.46162;-3.697949;Residencias universitarias;;https://estaticos.esmadrid.com/cdn/farfuture/NDUsCWi0d8F6QnoqUe-Yig2ySM8YvIOVQYEiGNRSt9I/mtime:1524834511/sites/default/files/hab_individual.jpg
67215;2023-03-10;Residencia Universitaria Cardenal Spinola;residencia@ruspinolamadrid.es;(+34) 91 533 14 05 ;https://www.esmadrid.com/alojamientos/residencia-universitaria-cardenal-spinola;del Maestro Ángel Llorca, 11;28003;;Spain;40.4441195;-3.7142049;Residencias universitarias;;https://estaticos.esmadrid.com/cdn/farfuture/IfrVgmvRu4gZ1YtQo4ErfKF3Q05UC7-9y8Q_hfeQ5tk/mtime:1678448947/sites/default/files/recursosturisticos/alojamientos/residencia_universitaria_cardenal_spinola_1.png
67216;2023-03-10;"Apartamentos Centro Col&oacute;n"; reservas@apartahotel-centro-colon.es;(+34) 91 349 00 00 ;https://www.esmadrid.com/alojamientos/apartamentos-centro-colon;Marqués de la Ensenada, 16;28004;;Spain;40.42529;-3.692233;Apartahoteles;3 llaves;https://estaticos.esmadrid.com/cdn/farfuture/rFW-BLAkINv-bGy73wo5uPtpE8ja9C9bFrMqucoVPjE/mtime:1678450229/sites/default/files/recursosturisticos/alojamientos/apartamentos_centro_colon_1.png
67218;2023-03-10;"Residencia Universitaria Mar&iacute;a Inmaculada";resid.riosrosas.es@religiosasmariainmaculada.org;(+34) 91 442 60 11;https://www.esmadrid.com/alojamientos/residencia-universitaria-maria-inmaculada;Ponzano, 66;28003;;Spain;40.4428251;-3.6988729;Residencias universitarias;;https://estaticos.esmadrid.com/cdn/farfuture/Y3xYykk7gYvmVrqSVj1bcfhwE4AierWNzEC9SaQtwl4/mtime:1678451525/sites/default/files/recursosturisticos/alojamientos/residencia_maria_inmaculada.png
67694;2023-02-28;Colegio Mayor Santillana;cmsantillana@cmsantillana.org;(+34) 91 735 50 31;https://www.esmadrid.com/alojamientos/colegio-mayor-santillana;Marbella, 60;28034;;Spain;40.49471;-3.706283;Residencias universitarias;;https://estaticos.esmadrid.com/cdn/farfuture/MGMu1_-hbq5fh_YmgBNUqF57YpwpaDnxelzalTp_ato/mtime:1677593107/sites/default/files/recursosturisticos/alojamientos/colegio_mayor_santillana.png
67693;2023-03-01;Colegio Mayor San Pablo;colegiomayor@cmusp.com;(+34) 91 598 96 00;https://www.esmadrid.com/alojamientos/colegio-mayor-san-pablo;Isaac Peral, 58;28040;;Spain;40.440326421945;-3.715342283249;Residencias universitarias;;https://estaticos.esmadrid.com/cdn/farfuture/-wcljUcDb1mfUCKzkW_E3BHv0GHMFy0_q7MTnVcgfgQ/mtime:1677675379/sites/default/files/recursosturisticos/alojamientos/c.m._san_pablo_ceu_7.png
67696;2023-02-20;Colegio Mayor Antonio de Nebrija ;;(+34) 91 394 10 05  ;https://www.esmadrid.com/alojamientos/colegio-mayor-antonio-de-nebrija;Séneca, 8;28040;;Spain;40.435673;-3.727911;Residencias universitarias;;https://estaticos.esmadrid.com/cdn/farfuture/W6tayUKYwCDAsib-8cOvA_DEzwrI5osjqe8jR8DxKCs/mtime:1676894681/sites/default/files/recursosturisticos/alojamientos/c.m.antonio_de_nebrija-2.png
67697;2023-03-07;Residencia Universitaria Ciudad Escolar;residenciadeestudiantes@educa.madrid.org;(+34) 91 734 27 00 ;https://www.esmadrid.com/alojamientos/residencia-universitaria-ciudad-escolar;Colmenar Viejo, km 12, 80;28049;;Spain;40.5239;-3.68726;Residencias universitarias;;https://estaticos.esmadrid.com/cdn/farfuture/lVM9W4ViVDRZsmwSPpiimZcpeTivu0nfjGQ7iG-qCEA/mtime:1678199378/sites/default/files/recursosturisticos/alojamientos/residencia_universitaria_ciudad_escolar_1.png
67699;2023-02-28;"Residencia Universitaria Nebrija-Chamber&iacute;";residencias@nebrija.es;(+34) 91 447 12 00;https://www.esmadrid.com/alojamientos/residencia-universitaria-nebrija-chamberi;Nicasio Gallego, 12;28010;;Spain;40.42953;-3.698915;Residencias universitarias;;https://estaticos.esmadrid.com/cdn/farfuture/Z1zXVtZQfHxXJn9cMcBHGR88r6DrjMBSORr-VGsG5kc/mtime:1533288989/sites/default/files/recursosturisticos/alojamientos/nebrija1.jpg
67700;2023-02-28;Residencia Universitaria Madre del Divino Pastor;residenciamdp@yahoo.es;(+34) 91 543 83 64;https://www.esmadrid.com/alojamientos/residencia-universitaria-madre-del-divino-pastor;Andrés Mellado, 31;28015;;Spain;40.433537;-3.714497;Residencias universitarias;;https://estaticos.esmadrid.com/cdn/farfuture/3N7iCYqpMhpECQp5SqW1vKDgPulVfM5gV5n3TbacQCM/mtime:1533293287/sites/default/files/recursosturisticos/alojamientos/divino1.jpg
67701;2023-02-28;"Residencia Nuestra Se&ntilde;ora de Coromoto";info@residenciacoromoto.es;(+34) 91 553 54 16;https://www.esmadrid.com/alojamientos/residencia-nuestra-senora-de-coromoto;Poeta Ángela Figuera, 19 ;28003;;Spain;40.444965;-3.716383;Residencias universitarias;;https://estaticos.esmadrid.com/cdn/farfuture/2FmlHw-5Y3d1iFK5S2_Sp4QEHn1bMZ_2AnzIs5hLFA0/mtime:1677588570/sites/default/files/recursosturisticos/alojamientos/residencia_nuestra_senora_de_coromoto_2.png
67703;2023-02-28;"Residencia Sant&iacute;sima Trinidad";resitrinitariasaltamirano@gmail.com;(+34) 91 548 49 44;https://www.esmadrid.com/alojamientos/residencia-santisima-trinidad;Altamirano, 9;28008;;Spain;40.4308539;-3.7184695;Residencias universitarias;;https://estaticos.esmadrid.com/cdn/farfuture/Np2hkqKVzOxVh3HycQB-52Ro3uXHs46SpVXbq7MpQys/mtime:1533295996/sites/default/files/recursosturisticos/alojamientos/trinidad1.jpg
